bill_id,account_id,billing_month,bill_date,service_amount,tax_amount,adjustment_amount,total_due,load_timestamp
514397,300935,2026-04,2026-04-01,179.99,9.09,-5.0,184.08,2026-04-01 00:00:00
514398,300935,2026-05,2026-05-01,179.99,6.62,0.0,186.61,2026-05-04 00:00:00
514399,300935,2026-06,2026-06-01,179.99,10.85,4.99,195.83,2026-06-04 00:00:00
514400,300936,2025-01,2025-01-01,79.99,4.01,4.99,88.99,2025-01-03 00:00:00
514401,300936,2025-02,2025-02-01,79.99,4.47,-5.0,79.46,2025-02-02 00:00:00
514402,300936,2025-03,2025-03-01,79.99,3.34,0.0,83.33,2025-03-01 00:00:00
514403,300936,2025-04,2025-04-01,79.99,5.88,4.99,90.86,2025-04-04 00:00:00
514404,300936,2025-05,2025-05-01,79.99,3.27,0.0,83.26,2025-05-02 00:00:00
514405,300936,2025-06,2025-06-01,79.99,4.55,9.99,94.53,2025-06-03 00:00:00
514406,300936,2025-07,2025-07-01,79.99,5.03,-5.0,80.02,2025-07-01 00:00:00
514407,300936,2025-08,2025-08-01,79.99,5.92,0.0,85.91,2025-08-03 00:00:00
514408,300936,2025-09,2025-09-01,79.99,5.25,4.99,90.23,2025-09-04 00:00:00
514409,300936,2025-10,2025-10-01,79.99,5.24,0.0,85.23,2025-10-04 00:00:00
514410,300936,2025-11,2025-11-01,79.99,5.48,0.0,85.47,2025-11-02 00:00:00
514411,300936,2025-12,2025-12-01,79.99,3.03,-5.0,78.02,2025-12-01 00:00:00
514412,300936,2026-01,2026-01-01,79.99,5.32,0.0,85.31,2026-01-04 00:00:00
514413,300936,2026-02,2026-02-01,79.99,4.58,0.0,84.57,2026-02-03 00:00:00
514414,300936,2026-03,2026-03-01,79.99,3.94,-5.0,78.93,2026-03-04 00:00:00
514415,300936,2026-04,2026-04-01,79.99,4.67,-5.0,79.66,2026-04-01 00:00:00
514416,300936,2026-05,2026-05-01,79.99,3.4,-5.0,78.39,2026-05-01 00:00:00
514417,300936,2026-06,2026-06-01,79.99,4.84,-5.0,79.83,2026-06-01 00:00:00
514418,300937,2025-07,2025-07-01,54.99,2.01,0.0,57.0,2025-07-04 00:00:00
514419,300937,2025-08,2025-08-01,54.99,2.75,0.0,57.74,2025-08-04 00:00:00
514420,300937,2025-09,2025-09-01,54.99,3.58,9.99,68.56,2025-09-01 00:00:00
514421,300937,2025-10,2025-10-01,54.99,3.63,0.0,58.62,2025-10-03 00:00:00
514422,300937,2025-11,2025-11-01,54.99,3.67,0.0,58.66,2025-11-02 00:00:00
514423,300937,2025-12,2025-12-01,54.99,3.54,0.0,58.53,2025-12-01 00:00:00
514424,300937,2026-01,2026-01-01,54.99,4.05,0.0,59.04,2026-01-02 00:00:00
514425,300937,2026-02,2026-02-01,54.99,3.54,9.99,68.52,2026-02-01 00:00:00
514426,300937,2026-03,2026-03-01,54.99,2.25,0.0,57.24,2026-03-04 00:00:00
514427,300937,2026-04,2026-04-01,54.99,3.18,0.0,58.17,2026-04-04 00:00:00
514428,300937,2026-05,2026-05-01,54.99,3.72,9.99,68.7,2026-05-04 00:00:00
514429,300937,2026-06,2026-06-01,54.99,4.02,4.99,64.0,2026-06-01 00:00:00
514430,300938,2025-01,2025-01-01,99.99,3.58,0.0,103.57,2025-01-03 00:00:00
514431,300938,2025-02,2025-02-01,99.99,5.84,9.99,115.82,2025-02-03 00:00:00
514432,300938,2025-03,2025-03-01,99.99,4.36,4.99,109.34,2025-03-02 00:00:00
514433,300938,2025-04,2025-04-01,99.99,6.1,4.99,111.08,2025-04-04 00:00:00
514434,300938,2025-05,2025-05-01,99.99,6.38,4.99,111.36,2025-05-03 00:00:00
514435,300938,2025-06,2025-06-01,99.99,5.61,0.0,105.6,2025-06-04 00:00:00
514436,300938,2025-07,2025-07-01,99.99,7.32,0.0,107.31,2025-07-03 00:00:00
514437,300938,2025-08,2025-08-01,99.99,4.42,-5.0,99.41,2025-08-03 00:00:00
514438,300938,2025-09,2025-09-01,99.99,5.23,0.0,105.22,2025-09-01 00:00:00
514439,300938,2025-10,2025-10-01,99.99,3.73,4.99,108.71,2025-10-04 00:00:00
514440,300938,2025-11,2025-11-01,99.99,4.79,4.99,109.77,2025-11-03 00:00:00
514441,300938,2025-12,2025-12-01,99.99,5.61,0.0,105.6,2025-12-04 00:00:00
514442,300938,2026-01,2026-01-01,99.99,6.74,4.99,111.72,2026-01-02 00:00:00
514443,300938,2026-02,2026-02-01,99.99,5.7,0.0,105.69,2026-02-04 00:00:00
514444,300938,2026-03,2026-03-01,99.99,5.0,0.0,104.99,2026-03-02 00:00:00
514445,300938,2026-04,2026-04-01,99.99,5.96,0.0,105.95,2026-04-03 00:00:00
514446,300938,2026-05,2026-05-01,99.99,4.33,0.0,104.32,2026-05-02 00:00:00
514447,300938,2026-06,2026-06-01,99.99,5.64,0.0,105.63,2026-06-04 00:00:00
514448,300939,2025-01,2025-01-01,79.99,4.73,0.0,84.72,2025-01-02 00:00:00
514449,300939,2025-02,2025-02-01,79.99,3.51,0.0,83.5,2025-02-01 00:00:00
514450,300939,2025-03,2025-03-01,79.99,4.36,4.99,89.34,2025-03-04 00:00:00
514451,300939,2025-04,2025-04-01,79.99,5.63,0.0,85.62,2025-04-03 00:00:00
514452,300939,2025-05,2025-05-01,79.99,4.91,0.0,84.9,2025-05-03 00:00:00
514453,300939,2025-06,2025-06-01,79.99,4.5,9.99,94.48,2025-06-02 00:00:00
514454,300939,2025-07,2025-07-01,79.99,3.39,9.99,93.37,2025-07-01 00:00:00
514455,300939,2025-08,2025-08-01,79.99,2.87,-5.0,77.86,2025-08-01 00:00:00
514456,300939,2025-09,2025-09-01,79.99,3.95,0.0,83.94,2025-09-04 00:00:00
514457,300939,2025-10,2025-10-01,79.99,4.94,0.0,84.93,2025-10-04 00:00:00
514458,300939,2025-11,2025-11-01,79.99,4.3,-5.0,79.29,2025-11-01 00:00:00
514459,300939,2025-12,2025-12-01,79.99,3.51,-5.0,78.5,2025-12-02 00:00:00
514460,300939,2026-01,2026-01-01,79.99,4.57,9.99,94.55,2026-01-04 00:00:00
514461,300939,2026-02,2026-02-01,79.99,4.56,4.99,89.54,2026-02-04 00:00:00
514462,300939,2026-03,2026-03-01,79.99,3.21,-5.0,78.2,2026-03-03 00:00:00
514463,300939,2026-04,2026-04-01,79.99,5.35,0.0,85.34,2026-04-02 00:00:00
514464,300939,2026-05,2026-05-01,79.99,3.82,0.0,83.81,2026-05-02 00:00:00
514465,300939,2026-06,2026-06-01,79.99,5.86,0.0,85.85,2026-06-04 00:00:00
514466,300940,2025-01,2025-01-01,99.99,6.54,0.0,106.53,2025-01-03 00:00:00
514467,300940,2025-02,2025-02-01,99.99,6.95,0.0,106.94,2025-02-03 00:00:00
514468,300940,2025-03,2025-03-01,99.99,6.93,-5.0,101.92,2025-03-02 00:00:00
514469,300940,2025-04,2025-04-01,99.99,6.15,0.0,106.14,2025-04-01 00:00:00
514470,300940,2025-05,2025-05-01,99.99,4.98,-5.0,99.97,2025-05-02 00:00:00
514471,300940,2025-06,2025-06-01,99.99,4.37,0.0,104.36,2025-06-02 00:00:00
514472,300940,2025-07,2025-07-01,99.99,3.79,0.0,103.78,2025-07-03 00:00:00
514473,300940,2025-08,2025-08-01,99.99,5.07,0.0,105.06,2025-08-02 00:00:00
514474,300940,2025-09,2025-09-01,99.99,5.04,4.99,110.02,2025-09-04 00:00:00
514475,300940,2025-10,2025-10-01,99.99,5.49,0.0,105.48,2025-10-03 00:00:00
514476,300940,2025-11,2025-11-01,99.99,5.74,0.0,105.73,2025-11-02 00:00:00
514477,300940,2025-12,2025-12-01,99.99,7.26,-5.0,102.25,2025-12-03 00:00:00
514478,300940,2026-01,2026-01-01,99.99,5.07,-5.0,100.06,2026-01-02 00:00:00
514479,300940,2026-02,2026-02-01,99.99,3.54,4.99,108.52,2026-02-04 00:00:00
514480,300940,2026-03,2026-03-01,99.99,6.67,0.0,106.66,2026-03-04 00:00:00
514481,300940,2026-04,2026-04-01,99.99,6.37,0.0,106.36,2026-04-02 00:00:00
514482,300940,2026-05,2026-05-01,99.99,4.36,4.99,109.34,2026-05-01 00:00:00
514483,300940,2026-06,2026-06-01,99.99,4.1,9.99,114.08,2026-06-04 00:00:00
514484,300941,2025-01,2025-01-01,179.99,7.61,0.0,187.6,2025-01-03 00:00:00
514485,300941,2025-02,2025-02-01,179.99,8.25,0.0,188.24,2025-02-02 00:00:00
514486,300941,2025-03,2025-03-01,179.99,10.45,4.99,195.43,2025-03-03 00:00:00
514487,300941,2025-04,2025-04-01,179.99,7.87,4.99,192.85,2025-04-04 00:00:00
514488,300941,2025-05,2025-05-01,179.99,8.02,-5.0,183.01,2025-05-04 00:00:00
514489,300941,2025-06,2025-06-01,179.99,8.01,0.0,188.0,2025-06-02 00:00:00
514490,300941,2025-07,2025-07-01,179.99,11.1,-5.0,186.09,2025-07-01 00:00:00
514491,300941,2025-08,2025-08-01,179.99,7.27,0.0,187.26,2025-08-03 00:00:00
514492,300941,2025-09,2025-09-01,179.99,10.56,4.99,195.54,2025-09-02 00:00:00
514493,300941,2025-10,2025-10-01,179.99,8.58,0.0,188.57,2025-10-03 00:00:00
514494,300941,2025-11,2025-11-01,179.99,11.11,-5.0,186.1,2025-11-01 00:00:00
514495,300941,2025-12,2025-12-01,179.99,8.15,0.0,188.14,2025-12-02 00:00:00
514496,300941,2026-01,2026-01-01,179.99,11.69,-5.0,186.68,2026-01-03 00:00:00
514497,300941,2026-02,2026-02-01,179.99,10.77,-5.0,185.76,2026-02-03 00:00:00
514498,300941,2026-03,2026-03-01,179.99,8.7,0.0,188.69,2026-03-03 00:00:00
514499,300941,2026-04,2026-04-01,179.99,12.37,0.0,192.36,2026-04-04 00:00:00
514500,300941,2026-05,2026-05-01,179.99,11.83,4.99,196.81,2026-05-02 00:00:00
514501,300941,2026-06,2026-06-01,179.99,9.66,9.99,199.64,2026-06-01 00:00:00
514502,300942,2025-01,2025-01-01,129.99,6.44,4.99,141.42,2025-01-03 00:00:00
514503,300942,2025-02,2025-02-01,129.99,7.43,0.0,137.42,2025-02-03 00:00:00
514504,300942,2025-03,2025-03-01,129.99,5.47,0.0,135.46,2025-03-02 00:00:00
514505,300942,2025-04,2025-04-01,129.99,6.94,4.99,141.92,2025-04-01 00:00:00
514506,300942,2025-05,2025-05-01,129.99,5.07,-5.0,130.06,2025-05-04 00:00:00
514507,300942,2025-06,2025-06-01,129.99,6.87,0.0,136.86,2025-06-02 00:00:00
514508,300942,2025-07,2025-07-01,129.99,8.38,0.0,138.37,2025-07-03 00:00:00
514509,300942,2025-08,2025-08-01,129.99,6.13,0.0,136.12,2025-08-04 00:00:00
514510,300942,2025-09,2025-09-01,129.99,7.64,0.0,137.63,2025-09-04 00:00:00
514511,300942,2025-10,2025-10-01,129.99,9.58,0.0,139.57,2025-10-04 00:00:00
514512,300942,2025-11,2025-11-01,129.99,5.52,4.99,140.5,2025-11-01 00:00:00
514513,300942,2025-12,2025-12-01,129.99,6.32,0.0,136.31,2025-12-04 00:00:00
514514,300942,2026-01,2026-01-01,129.99,6.79,4.99,141.77,2026-01-01 00:00:00
514515,300942,2026-02,2026-02-01,129.99,6.0,0.0,135.99,2026-02-01 00:00:00
514516,300942,2026-03,2026-03-01,129.99,7.18,9.99,147.16,2026-03-02 00:00:00
514517,300942,2026-04,2026-04-01,129.99,5.63,0.0,135.62,2026-04-01 00:00:00
514518,300942,2026-05,2026-05-01,129.99,7.26,0.0,137.25,2026-05-04 00:00:00
514519,300942,2026-06,2026-06-01,129.99,5.89,-5.0,130.88,2026-06-03 00:00:00
514520,300943,2025-01,2025-01-01,54.99,3.82,4.99,63.8,2025-01-04 00:00:00
514521,300943,2025-02,2025-02-01,54.99,2.36,4.99,62.34,2025-02-01 00:00:00
514522,300943,2025-03,2025-03-01,54.99,3.57,-5.0,53.56,2025-03-03 00:00:00
514523,300943,2025-04,2025-04-01,54.99,3.91,4.99,63.89,2025-04-02 00:00:00
514524,300943,2025-05,2025-05-01,54.99,3.71,0.0,58.7,2025-05-01 00:00:00
514525,300943,2025-06,2025-06-01,54.99,3.78,-5.0,53.77,2025-06-01 00:00:00
514526,300943,2025-07,2025-07-01,54.99,3.35,-5.0,53.34,2025-07-03 00:00:00
514527,300943,2025-08,2025-08-01,54.99,4.01,0.0,59.0,2025-08-02 00:00:00
514528,300943,2025-09,2025-09-01,54.99,3.91,0.0,58.9,2025-09-01 00:00:00
514529,300943,2025-10,2025-10-01,54.99,3.21,0.0,58.2,2025-10-02 00:00:00
514530,300943,2025-11,2025-11-01,54.99,3.74,0.0,58.73,2025-11-01 00:00:00
514531,300943,2025-12,2025-12-01,54.99,3.22,0.0,58.21,2025-12-04 00:00:00
514532,300943,2026-01,2026-01-01,54.99,2.26,-5.0,52.25,2026-01-04 00:00:00
514533,300943,2026-02,2026-02-01,54.99,3.12,0.0,58.11,2026-02-01 00:00:00
514534,300943,2026-03,2026-03-01,54.99,2.24,0.0,57.23,2026-03-02 00:00:00
514535,300943,2026-04,2026-04-01,54.99,2.88,0.0,57.87,2026-04-03 00:00:00
514536,300943,2026-05,2026-05-01,54.99,3.06,9.99,68.04,2026-05-01 00:00:00
514537,300943,2026-06,2026-06-01,54.99,2.52,9.99,67.5,2026-06-01 00:00:00
514538,300944,2025-01,2025-01-01,79.99,4.51,0.0,84.5,2025-01-02 00:00:00
514539,300944,2025-02,2025-02-01,79.99,3.83,9.99,93.81,2025-02-02 00:00:00
514540,300944,2025-03,2025-03-01,79.99,4.65,0.0,84.64,2025-03-02 00:00:00
514541,300944,2025-04,2025-04-01,79.99,2.83,0.0,82.82,2025-04-03 00:00:00
514542,300944,2025-05,2025-05-01,79.99,5.02,9.99,95.0,2025-05-01 00:00:00
514543,300944,2025-06,2025-06-01,79.99,5.75,0.0,85.74,2025-06-03 00:00:00
514544,300944,2025-07,2025-07-01,79.99,4.55,0.0,84.54,2025-07-04 00:00:00
514545,300944,2025-08,2025-08-01,79.99,2.96,9.99,92.94,2025-08-04 00:00:00
514546,300944,2025-09,2025-09-01,79.99,4.4,0.0,84.39,2025-09-04 00:00:00
514547,300944,2025-10,2025-10-01,79.99,4.75,9.99,94.73,2025-10-02 00:00:00
514548,300944,2025-11,2025-11-01,79.99,4.76,0.0,84.75,2025-11-02 00:00:00
514549,300944,2025-12,2025-12-01,79.99,4.57,0.0,84.56,2025-12-01 00:00:00
514550,300944,2026-01,2026-01-01,79.99,5.24,9.99,95.22,2026-01-01 00:00:00
514551,300944,2026-02,2026-02-01,79.99,5.64,9.99,95.62,2026-02-03 00:00:00
514552,300944,2026-03,2026-03-01,79.99,5.08,4.99,90.06,2026-03-03 00:00:00
514553,300944,2026-04,2026-04-01,79.99,2.95,9.99,92.93,2026-04-02 00:00:00
514554,300944,2026-05,2026-05-01,79.99,4.12,0.0,84.11,2026-05-02 00:00:00
514555,300944,2026-06,2026-06-01,79.99,3.35,0.0,83.34,2026-06-01 00:00:00
514556,300946,2025-04,2025-04-01,179.99,10.99,9.99,200.97,2025-04-03 00:00:00
514557,300946,2025-05,2025-05-01,179.99,6.38,0.0,186.37,2025-05-03 00:00:00
514558,300946,2025-06,2025-06-01,179.99,11.15,9.99,201.13,2025-06-01 00:00:00
514559,300946,2025-07,2025-07-01,179.99,6.91,4.99,191.89,2025-07-01 00:00:00
514560,300946,2025-08,2025-08-01,179.99,7.92,-5.0,182.91,2025-08-02 00:00:00
514561,300946,2025-09,2025-09-01,179.99,11.85,4.99,196.83,2025-09-02 00:00:00
514562,300946,2025-10,2025-10-01,179.99,6.61,4.99,191.59,2025-10-03 00:00:00
514563,300946,2025-11,2025-11-01,179.99,13.27,4.99,198.25,2025-11-01 00:00:00
514564,300946,2025-12,2025-12-01,179.99,7.46,4.99,192.44,2025-12-01 00:00:00
514565,300946,2026-01,2026-01-01,179.99,6.61,0.0,186.6,2026-01-03 00:00:00
514566,300946,2026-02,2026-02-01,179.99,6.49,0.0,186.48,2026-02-04 00:00:00
514567,300946,2026-03,2026-03-01,179.99,12.34,-5.0,187.33,2026-03-03 00:00:00
514568,300946,2026-04,2026-04-01,179.99,11.77,-5.0,186.76,2026-04-02 00:00:00
514569,300946,2026-05,2026-05-01,179.99,10.58,4.99,195.56,2026-05-02 00:00:00
514570,300946,2026-06,2026-06-01,179.99,9.19,-5.0,184.18,2026-06-02 00:00:00
514571,300947,2025-01,2025-01-01,54.99,2.53,4.99,62.51,2025-01-04 00:00:00
514572,300947,2025-02,2025-02-01,54.99,4.11,-5.0,54.1,2025-02-04 00:00:00
514573,300947,2025-03,2025-03-01,54.99,2.31,0.0,57.3,2025-03-02 00:00:00
514574,300947,2025-04,2025-04-01,54.99,1.93,4.99,61.91,2025-04-04 00:00:00
514575,300947,2025-05,2025-05-01,54.99,3.68,-5.0,53.67,2025-05-04 00:00:00
514576,300947,2025-06,2025-06-01,54.99,3.89,0.0,58.88,2025-06-02 00:00:00
514577,300947,2025-07,2025-07-01,54.99,2.09,9.99,67.07,2025-07-02 00:00:00
514578,300947,2025-08,2025-08-01,54.99,2.12,4.99,62.1,2025-08-04 00:00:00
514579,300947,2025-09,2025-09-01,54.99,2.34,-5.0,52.33,2025-09-01 00:00:00
514580,300947,2025-10,2025-10-01,54.99,1.97,0.0,56.96,2025-10-03 00:00:00
514581,300947,2025-11,2025-11-01,54.99,3.46,0.0,58.45,2025-11-04 00:00:00
514582,300947,2025-12,2025-12-01,54.99,4.1,0.0,59.09,2025-12-01 00:00:00
514583,300947,2026-01,2026-01-01,54.99,3.26,9.99,68.24,2026-01-01 00:00:00
514584,300947,2026-02,2026-02-01,54.99,2.46,-5.0,52.45,2026-02-04 00:00:00
514585,300947,2026-03,2026-03-01,54.99,2.93,0.0,57.92,2026-03-03 00:00:00
514586,300947,2026-04,2026-04-01,54.99,2.8,4.99,62.78,2026-04-01 00:00:00
514587,300947,2026-05,2026-05-01,54.99,3.74,-5.0,53.73,2026-05-03 00:00:00
514588,300947,2026-06,2026-06-01,54.99,3.93,0.0,58.92,2026-06-01 00:00:00
514589,300948,2025-01,2025-01-01,99.99,5.21,0.0,105.2,2025-01-02 00:00:00
514590,300948,2025-02,2025-02-01,99.99,5.69,0.0,105.68,2025-02-04 00:00:00
514591,300948,2025-03,2025-03-01,99.99,4.1,-5.0,99.09,2025-03-03 00:00:00
514592,300948,2025-04,2025-04-01,99.99,4.15,9.99,114.13,2025-04-03 00:00:00
514593,300948,2025-05,2025-05-01,99.99,5.06,-5.0,100.05,2025-05-01 00:00:00
514594,300948,2025-06,2025-06-01,99.99,5.55,-5.0,100.54,2025-06-03 00:00:00
514595,300948,2025-07,2025-07-01,99.99,4.99,-5.0,99.98,2025-07-03 00:00:00
514596,300948,2025-08,2025-08-01,99.99,6.21,9.99,116.19,2025-08-03 00:00:00
514597,300948,2025-09,2025-09-01,99.99,5.05,0.0,105.04,2025-09-03 00:00:00
514598,300948,2025-10,2025-10-01,99.99,3.78,0.0,103.77,2025-10-04 00:00:00
514599,300948,2025-11,2025-11-01,99.99,5.26,9.99,115.24,2025-11-02 00:00:00
514600,300948,2025-12,2025-12-01,99.99,3.81,4.99,108.79,2025-12-03 00:00:00
514601,300948,2026-01,2026-01-01,99.99,4.75,0.0,104.74,2026-01-03 00:00:00
514602,300948,2026-02,2026-02-01,99.99,4.9,4.99,109.88,2026-02-02 00:00:00
514603,300948,2026-03,2026-03-01,99.99,6.42,0.0,106.41,2026-03-03 00:00:00
514604,300948,2026-04,2026-04-01,99.99,4.5,0.0,104.49,2026-04-03 00:00:00
514605,300948,2026-05,2026-05-01,99.99,3.53,0.0,103.52,2026-05-02 00:00:00
514606,300948,2026-06,2026-06-01,99.99,7.19,0.0,107.18,2026-06-04 00:00:00
514607,300949,2025-01,2025-01-01,129.99,8.93,9.99,148.91,2025-01-03 00:00:00
514608,300949,2025-02,2025-02-01,129.99,8.54,0.0,138.53,2025-02-02 00:00:00
514609,300949,2025-03,2025-03-01,129.99,6.55,0.0,136.54,2025-03-03 00:00:00
514610,300949,2025-04,2025-04-01,129.99,9.17,4.99,144.15,2025-04-01 00:00:00
514611,300949,2025-05,2025-05-01,129.99,8.15,9.99,148.13,2025-05-01 00:00:00
514612,300949,2025-06,2025-06-01,129.99,4.61,4.99,139.59,2025-06-03 00:00:00
514613,300949,2025-07,2025-07-01,129.99,8.38,0.0,138.37,2025-07-04 00:00:00
514614,300949,2025-08,2025-08-01,129.99,9.54,9.99,149.52,2025-08-02 00:00:00
514615,300949,2025-09,2025-09-01,129.99,5.81,-5.0,130.8,2025-09-01 00:00:00
514616,300949,2025-10,2025-10-01,129.99,5.97,0.0,135.96,2025-10-02 00:00:00
514617,300949,2025-11,2025-11-01,129.99,8.85,9.99,148.83,2025-11-03 00:00:00
514618,300949,2025-12,2025-12-01,129.99,4.78,-5.0,129.77,2025-12-01 00:00:00
514619,300949,2026-01,2026-01-01,129.99,5.71,-5.0,130.7,2026-01-01 00:00:00
514620,300949,2026-02,2026-02-01,129.99,8.63,9.99,148.61,2026-02-03 00:00:00
514621,300949,2026-03,2026-03-01,129.99,5.09,0.0,135.08,2026-03-02 00:00:00
514622,300949,2026-04,2026-04-01,129.99,6.68,0.0,136.67,2026-04-03 00:00:00
514623,300949,2026-05,2026-05-01,129.99,4.83,4.99,139.81,2026-05-03 00:00:00
514624,300949,2026-06,2026-06-01,129.99,4.86,-5.0,129.85,2026-06-03 00:00:00
514625,300950,2025-01,2025-01-01,54.99,3.55,0.0,58.54,2025-01-03 00:00:00
514626,300950,2025-02,2025-02-01,54.99,2.1,0.0,57.09,2025-02-04 00:00:00
514627,300950,2025-03,2025-03-01,54.99,2.73,0.0,57.72,2025-03-01 00:00:00
514628,300950,2025-04,2025-04-01,54.99,2.45,-5.0,52.44,2025-04-04 00:00:00
514629,300950,2025-05,2025-05-01,54.99,2.53,0.0,57.52,2025-05-01 00:00:00
514630,300950,2025-06,2025-06-01,54.99,2.23,0.0,57.22,2025-06-01 00:00:00
514631,300950,2025-07,2025-07-01,54.99,2.66,9.99,67.64,2025-07-02 00:00:00
514632,300950,2025-08,2025-08-01,54.99,2.56,-5.0,52.55,2025-08-03 00:00:00
514633,300950,2025-09,2025-09-01,54.99,3.79,4.99,63.77,2025-09-01 00:00:00
514634,300950,2025-10,2025-10-01,54.99,2.2,0.0,57.19,2025-10-01 00:00:00
514635,300950,2025-11,2025-11-01,54.99,4.08,-5.0,54.07,2025-11-03 00:00:00
514636,300950,2025-12,2025-12-01,54.99,2.76,4.99,62.74,2025-12-02 00:00:00
514637,300950,2026-01,2026-01-01,54.99,3.77,4.99,63.75,2026-01-02 00:00:00
514638,300950,2026-02,2026-02-01,54.99,2.91,-5.0,52.9,2026-02-01 00:00:00
514639,300950,2026-03,2026-03-01,54.99,2.99,-5.0,52.98,2026-03-02 00:00:00
514640,300950,2026-04,2026-04-01,54.99,2.12,0.0,57.11,2026-04-02 00:00:00
514641,300950,2026-05,2026-05-01,54.99,4.11,9.99,69.09,2026-05-04 00:00:00
514642,300950,2026-06,2026-06-01,54.99,3.16,0.0,58.15,2026-06-04 00:00:00
514643,300951,2025-08,2025-08-01,99.99,7.45,0.0,107.44,2025-08-04 00:00:00
514644,300951,2025-09,2025-09-01,99.99,4.53,0.0,104.52,2025-09-01 00:00:00
514645,300951,2025-10,2025-10-01,99.99,6.86,4.99,111.84,2025-10-01 00:00:00
514646,300951,2025-11,2025-11-01,99.99,4.23,0.0,104.22,2025-11-04 00:00:00
514647,300951,2025-12,2025-12-01,99.99,3.86,4.99,108.84,2025-12-03 00:00:00
514648,300951,2026-01,2026-01-01,99.99,4.86,9.99,114.84,2026-01-04 00:00:00
514649,300951,2026-02,2026-02-01,99.99,4.98,4.99,109.96,2026-02-02 00:00:00
514650,300951,2026-03,2026-03-01,99.99,5.51,0.0,105.5,2026-03-02 00:00:00
514651,300951,2026-04,2026-04-01,99.99,4.64,9.99,114.62,2026-04-02 00:00:00
514652,300951,2026-05,2026-05-01,99.99,5.82,9.99,115.8,2026-05-04 00:00:00
514653,300951,2026-06,2026-06-01,99.99,3.65,0.0,103.64,2026-06-01 00:00:00
514654,300952,2025-01,2025-01-01,54.99,3.64,0.0,58.63,2025-01-02 00:00:00
514655,300952,2025-02,2025-02-01,54.99,2.81,-5.0,52.8,2025-02-02 00:00:00
514656,300952,2025-03,2025-03-01,54.99,2.64,-5.0,52.63,2025-03-04 00:00:00
514657,300952,2025-04,2025-04-01,54.99,2.68,4.99,62.66,2025-04-04 00:00:00
514658,300952,2025-05,2025-05-01,54.99,2.19,4.99,62.17,2025-05-04 00:00:00
514659,300952,2025-06,2025-06-01,54.99,3.18,0.0,58.17,2025-06-01 00:00:00
514660,300952,2025-07,2025-07-01,54.99,3.97,9.99,68.95,2025-07-01 00:00:00
514661,300952,2025-08,2025-08-01,54.99,2.2,-5.0,52.19,2025-08-04 00:00:00
514662,300952,2025-09,2025-09-01,54.99,3.04,0.0,58.03,2025-09-02 00:00:00
514663,300952,2025-10,2025-10-01,54.99,2.43,-5.0,52.42,2025-10-02 00:00:00
514664,300952,2025-11,2025-11-01,54.99,3.88,4.99,63.86,2025-11-01 00:00:00
514665,300952,2025-12,2025-12-01,54.99,4.12,0.0,59.11,2025-12-04 00:00:00
514666,300952,2026-01,2026-01-01,54.99,3.33,0.0,58.32,2026-01-03 00:00:00
514667,300952,2026-02,2026-02-01,54.99,3.01,-5.0,53.0,2026-02-04 00:00:00
514668,300952,2026-03,2026-03-01,54.99,2.38,-5.0,52.37,2026-03-01 00:00:00
514669,300952,2026-04,2026-04-01,54.99,2.65,-5.0,52.64,2026-04-03 00:00:00
514670,300952,2026-05,2026-05-01,54.99,2.2,0.0,57.19,2026-05-01 00:00:00
514671,300952,2026-06,2026-06-01,54.99,3.14,0.0,58.13,2026-06-01 00:00:00
514672,300953,2025-01,2025-01-01,79.99,5.41,0.0,85.4,2025-01-04 00:00:00
514673,300953,2025-02,2025-02-01,79.99,4.53,0.0,84.52,2025-02-01 00:00:00
514674,300953,2025-03,2025-03-01,79.99,5.34,0.0,85.33,2025-03-01 00:00:00
514675,300953,2025-04,2025-04-01,79.99,5.83,4.99,90.81,2025-04-04 00:00:00
514676,300953,2025-05,2025-05-01,79.99,4.43,9.99,94.41,2025-05-03 00:00:00
514677,300953,2025-06,2025-06-01,79.99,5.39,4.99,90.37,2025-06-01 00:00:00
514678,300953,2025-07,2025-07-01,79.99,3.87,-5.0,78.86,2025-07-02 00:00:00
514679,300953,2025-08,2025-08-01,79.99,4.7,0.0,84.69,2025-08-03 00:00:00
514680,300953,2025-09,2025-09-01,79.99,5.69,4.99,90.67,2025-09-01 00:00:00
514681,300953,2025-10,2025-10-01,79.99,5.15,4.99,90.13,2025-10-02 00:00:00
514682,300953,2025-11,2025-11-01,79.99,5.95,0.0,85.94,2025-11-01 00:00:00
514683,300953,2025-12,2025-12-01,79.99,4.95,4.99,89.93,2025-12-01 00:00:00
514684,300953,2026-01,2026-01-01,79.99,3.38,-5.0,78.37,2026-01-02 00:00:00
514685,300953,2026-02,2026-02-01,79.99,3.79,-5.0,78.78,2026-02-02 00:00:00
514686,300953,2026-03,2026-03-01,79.99,5.85,-5.0,80.84,2026-03-04 00:00:00
514687,300953,2026-04,2026-04-01,79.99,4.09,0.0,84.08,2026-04-03 00:00:00
514688,300953,2026-05,2026-05-01,79.99,3.09,0.0,83.08,2026-05-03 00:00:00
514689,300953,2026-06,2026-06-01,79.99,5.11,-5.0,80.1,2026-06-04 00:00:00
514690,300954,2025-01,2025-01-01,129.99,7.41,4.99,142.39,2025-01-02 00:00:00
514691,300954,2025-02,2025-02-01,129.99,8.67,-5.0,133.66,2025-02-04 00:00:00
