work_order_id,service_location_id,service_type_id,created_timestamp,status,priority,reported_channel
402506,300447,7,2025-12-08 00:29:08,COMPLETED,Priority,Phone
402507,301638,2,2025-12-08 00:47:21,COMPLETED,Routine,Mobile
402508,300805,6,2025-12-08 04:01:27,COMPLETED,Routine,Web
402509,301058,10,2025-12-08 05:43:13,COMPLETED,Emergency,Web
402510,300688,9,2025-12-08 07:08:15,COMPLETED,Routine,Phone
402511,300061,3,2025-12-08 10:16:59,COMPLETED,Routine,Phone
402512,300750,10,2025-12-08 11:23:09,COMPLETED,Routine,Phone
402513,300614,9,2025-12-08 14:45:07,COMPLETED,Priority,Web
402514,301292,12,2025-12-08 14:49:06,COMPLETED,Emergency,Phone
402515,301325,9,2025-12-08 21:19:28,CANCELLED,Priority,Phone
402516,300110,1,2025-12-08 22:32:09,COMPLETED,Routine,Web
402517,301143,6,2025-12-09 05:01:11,COMPLETED,Routine,Web
402518,301056,12,2025-12-09 08:08:00,COMPLETED,Routine,Web
402519,300586,3,2025-12-09 09:07:35,CANCELLED,Routine,Phone
402520,300541,2,2025-12-09 09:13:30,CANCELLED,Routine,Mobile
402521,301050,8,2025-12-09 11:53:14,COMPLETED,Priority,Phone
402522,301310,3,2025-12-10 04:16:53,COMPLETED,Emergency,Phone
402523,300725,1,2025-12-10 06:31:15,COMPLETED,Routine,Web
402524,300759,11,2025-12-10 10:29:28,COMPLETED,Routine,Mobile
402525,300732,3,2025-12-10 10:52:10,COMPLETED,Priority,Mobile
402526,300135,8,2025-12-10 11:26:46,COMPLETED,Routine,Phone
402527,301286,8,2025-12-10 15:13:24,COMPLETED,Routine,Web
402528,300703,6,2025-12-10 15:54:14,COMPLETED,Routine,Mobile
402529,300689,11,2025-12-11 00:13:34,OPEN,Priority,Mobile
402530,300681,12,2025-12-11 04:46:09,OPEN,Routine,Mobile
402531,300722,2,2025-12-11 09:54:52,CANCELLED,Routine,Web
402532,301603,9,2025-12-11 10:44:38,COMPLETED,Priority,Technician
402533,300715,4,2025-12-11 17:24:21,COMPLETED,Routine,Web
402534,301215,7,2025-12-11 21:09:09,OPEN,Routine,Web
402535,300317,1,2025-12-12 00:18:22,COMPLETED,Routine,Technician
402536,301436,2,2025-12-12 00:38:20,COMPLETED,Routine,Web
402537,300317,1,2025-12-12 00:39:15,COMPLETED,Routine,Mobile
402538,300689,3,2025-12-12 02:02:57,COMPLETED,Priority,Mobile
402539,300547,1,2025-12-12 02:15:25,COMPLETED,Priority,Technician
402540,300715,7,2025-12-12 02:40:04,COMPLETED,Priority,Phone
402541,300125,5,2025-12-12 02:59:21,OPEN,Routine,Web
402542,300896,5,2025-12-12 05:21:54,COMPLETED,Routine,Phone
402543,300823,10,2025-12-12 12:14:51,COMPLETED,Routine,Web
402544,300761,12,2025-12-12 16:19:42,COMPLETED,Routine,Web
402545,301258,1,2025-12-12 16:33:13,OPEN,Priority,Web
402546,301631,5,2025-12-12 18:13:08,OPEN,Routine,Phone
402547,301770,8,2025-12-12 18:24:02,COMPLETED,Routine,Phone
402548,300415,9,2025-12-12 23:44:47,OPEN,Routine,Web
402549,300276,9,2025-12-13 01:30:13,COMPLETED,Routine,Phone
402550,300979,10,2025-12-13 02:44:55,COMPLETED,Emergency,Web
402551,301300,5,2025-12-13 04:10:09,COMPLETED,Routine,Web
402552,301172,4,2025-12-13 05:11:17,COMPLETED,Routine,Phone
402553,301649,9,2025-12-13 06:03:46,OPEN,Routine,Phone
402554,300657,12,2025-12-13 18:06:56,COMPLETED,Routine,Web
402555,300782,2,2025-12-13 18:59:53,COMPLETED,Routine,Phone
402556,300171,7,2025-12-13 19:26:31,COMPLETED,Routine,Technician
402557,301214,1,2025-12-13 19:38:07,COMPLETED,Priority,Mobile
402558,301125,5,2025-12-14 09:42:42,COMPLETED,Routine,Technician
402559,300307,5,2025-12-14 10:39:09,COMPLETED,Routine,Phone
402560,301097,12,2025-12-14 11:41:20,COMPLETED,Routine,Mobile
402561,300759,5,2025-12-14 12:01:06,COMPLETED,Routine,Web
402562,301259,5,2025-12-14 14:42:17,COMPLETED,Routine,Mobile
402563,301764,6,2025-12-14 18:33:23,COMPLETED,Routine,Mobile
402564,300719,9,2025-12-14 18:55:46,OPEN,Routine,Phone
402565,301325,8,2025-12-15 00:47:18,COMPLETED,Routine,Phone
402566,300504,4,2025-12-15 17:02:34,COMPLETED,Routine,Phone
402567,301548,7,2025-12-15 18:15:10,COMPLETED,Routine,Web
402568,300187,3,2025-12-15 18:45:23,COMPLETED,Routine,Phone
402569,300783,11,2025-12-15 22:03:23,COMPLETED,Priority,Mobile
402570,300745,6,2025-12-15 22:23:47,OPEN,Routine,Phone
402571,301797,6,2025-12-15 22:33:16,COMPLETED,Routine,Phone
402572,300072,4,2025-12-16 01:28:03,COMPLETED,Routine,Phone
402573,301599,12,2025-12-16 02:24:25,COMPLETED,Priority,Phone
402574,300696,9,2025-12-16 10:18:37,COMPLETED,Routine,Phone
402575,300243,8,2025-12-16 17:53:05,COMPLETED,Routine,Phone
402576,300257,4,2025-12-16 22:15:35,COMPLETED,Routine,Mobile
402577,301267,3,2025-12-17 01:09:42,OPEN,Routine,Web
402578,301341,4,2025-12-17 01:42:51,COMPLETED,Routine,Mobile
402579,300856,8,2025-12-17 02:52:16,COMPLETED,Routine,Phone
402580,300127,11,2025-12-17 04:45:38,CANCELLED,Routine,Web
402581,300954,9,2025-12-17 04:58:02,COMPLETED,Priority,Web
402582,301154,5,2025-12-17 06:58:22,OPEN,Routine,Web
402583,300182,7,2025-12-17 08:45:06,OPEN,Routine,Phone
402584,301567,6,2025-12-17 10:41:40,COMPLETED,Routine,Phone
402585,300124,5,2025-12-17 13:59:28,OPEN,Priority,Web
402586,300977,12,2025-12-17 15:21:58,COMPLETED,Routine,Phone
402587,300714,10,2025-12-17 19:26:40,COMPLETED,Routine,Phone
402588,300304,12,2025-12-17 21:32:29,COMPLETED,Routine,Technician
402589,300638,8,2025-12-18 00:29:23,COMPLETED,Routine,Web
402590,300609,6,2025-12-18 07:00:32,COMPLETED,Routine,Web
402591,300902,9,2025-12-18 08:28:34,COMPLETED,Emergency,Technician
402592,301764,3,2025-12-18 08:49:41,OPEN,Routine,Phone
402593,301196,7,2025-12-18 17:31:54,COMPLETED,Routine,Web
402594,300469,9,2025-12-18 21:06:46,COMPLETED,Routine,Web
402595,301102,5,2025-12-18 22:03:15,COMPLETED,Routine,Phone
402596,301730,9,2025-12-19 01:05:12,COMPLETED,Routine,Mobile
402597,301629,6,2025-12-19 03:12:49,COMPLETED,Priority,Web
402598,301757,7,2025-12-19 04:24:57,COMPLETED,Priority,Technician
402599,300988,1,2025-12-19 08:58:09,OPEN,Priority,Phone
402600,300494,1,2025-12-19 10:06:45,COMPLETED,Priority,Technician
402601,300204,2,2025-12-19 10:56:50,COMPLETED,Routine,Phone
402602,300709,8,2025-12-19 11:05:55,COMPLETED,Routine,Mobile
402603,300805,2,2025-12-19 13:30:47,COMPLETED,Routine,Phone
402604,300564,6,2025-12-19 13:32:00,COMPLETED,Routine,Technician
402605,300511,7,2025-12-19 19:01:31,COMPLETED,Routine,Mobile
402606,301116,4,2025-12-19 20:18:51,COMPLETED,Routine,Web
402607,300563,5,2025-12-20 01:06:21,COMPLETED,Routine,Web
402608,301467,8,2025-12-20 01:25:11,COMPLETED,Routine,Phone
402609,300557,9,2025-12-20 04:06:07,OPEN,Priority,Phone
402610,300117,6,2025-12-20 06:47:31,OPEN,Routine,Technician
402611,301400,3,2025-12-20 06:50:38,COMPLETED,Routine,Web
402612,300114,7,2025-12-20 06:53:39,COMPLETED,Routine,Mobile
402613,301640,2,2025-12-20 12:52:56,COMPLETED,Routine,Phone
402614,300325,5,2025-12-20 13:20:18,OPEN,Routine,Web
402615,300673,4,2025-12-21 01:44:32,OPEN,Priority,Phone
402616,301009,12,2025-12-21 04:03:39,CANCELLED,Priority,Web
402617,300669,3,2025-12-21 10:21:33,COMPLETED,Routine,Phone
402618,301411,1,2025-12-21 11:06:55,COMPLETED,Priority,Phone
402619,301567,1,2025-12-21 11:51:46,OPEN,Routine,Phone
402620,301138,1,2025-12-21 15:23:34,COMPLETED,Priority,Phone
402621,300833,4,2025-12-21 17:13:06,COMPLETED,Routine,Technician
402622,301543,9,2025-12-21 21:24:58,COMPLETED,Routine,Web
402623,301598,7,2025-12-22 03:33:28,COMPLETED,Priority,Mobile
402624,300731,10,2025-12-22 06:07:51,COMPLETED,Routine,Phone
402625,301060,3,2025-12-22 18:43:07,COMPLETED,Priority,Mobile
402626,300405,2,2025-12-22 19:58:56,COMPLETED,Routine,Web
402627,301020,7,2025-12-23 01:06:24,COMPLETED,Routine,Web
402628,301705,8,2025-12-23 02:42:48,COMPLETED,Priority,Web
402629,301712,9,2025-12-23 04:48:57,COMPLETED,Routine,Phone
402630,300984,5,2025-12-23 07:33:27,COMPLETED,Routine,Phone
402631,301104,1,2025-12-23 08:32:36,COMPLETED,Routine,Mobile
402632,301740,2,2025-12-23 11:53:29,COMPLETED,Emergency,Web
402633,301231,4,2025-12-23 16:46:50,COMPLETED,Routine,Phone
402634,300732,5,2025-12-23 19:23:25,COMPLETED,Priority,Mobile
402635,300089,8,2025-12-24 03:13:00,COMPLETED,Routine,Web
402636,300932,4,2025-12-24 04:35:25,COMPLETED,Routine,Web
402637,301584,6,2025-12-24 04:36:42,CANCELLED,Routine,Web
402638,301635,4,2025-12-24 06:50:06,COMPLETED,Routine,Web
402639,301431,5,2025-12-24 07:22:40,COMPLETED,Priority,Phone
402640,301707,2,2025-12-24 10:36:10,COMPLETED,Priority,Web
402641,300341,4,2025-12-24 17:02:23,COMPLETED,Routine,Phone
402642,301395,12,2025-12-24 19:48:16,COMPLETED,Routine,Web
402643,300540,6,2025-12-24 22:26:24,COMPLETED,Routine,Mobile
402644,300749,11,2025-12-24 22:58:43,COMPLETED,Routine,Phone
402645,301400,2,2025-12-25 04:13:46,COMPLETED,Routine,Phone
402646,301396,10,2025-12-25 04:51:45,COMPLETED,Priority,Web
402647,301696,8,2025-12-25 05:31:16,COMPLETED,Priority,Mobile
402648,301728,7,2025-12-25 11:12:19,COMPLETED,Routine,Web
402649,300836,10,2025-12-25 11:25:58,COMPLETED,Routine,Technician
402650,300779,11,2025-12-25 13:09:39,COMPLETED,Priority,Phone
402651,300329,1,2025-12-25 13:55:14,OPEN,Priority,Phone
402652,300503,8,2025-12-25 15:03:18,COMPLETED,Routine,Phone
402653,301205,3,2025-12-25 18:32:12,OPEN,Routine,Phone
402654,300968,9,2025-12-25 19:20:25,COMPLETED,Priority,Web
402655,300910,9,2025-12-25 23:10:42,COMPLETED,Routine,Mobile
402656,301080,1,2025-12-25 23:38:41,COMPLETED,Routine,Phone
402657,300105,5,2025-12-26 01:15:49,COMPLETED,Routine,Web
402658,300591,10,2025-12-26 01:54:39,OPEN,Routine,Web
402659,301331,10,2025-12-26 06:15:58,COMPLETED,Routine,Phone
402660,300508,4,2025-12-26 11:09:02,COMPLETED,Routine,Web
402661,301293,10,2025-12-26 11:43:52,COMPLETED,Routine,Technician
402662,300887,9,2025-12-26 16:10:38,COMPLETED,Emergency,Phone
402663,300766,3,2025-12-26 16:44:41,OPEN,Routine,Technician
402664,300900,7,2025-12-26 20:19:58,COMPLETED,Routine,Web
402665,300347,1,2025-12-26 21:00:17,COMPLETED,Routine,Web
402666,301583,7,2025-12-26 23:39:36,CANCELLED,Routine,Phone
402667,300194,8,2025-12-27 00:54:49,COMPLETED,Priority,Phone
402668,300025,3,2025-12-27 01:25:59,OPEN,Routine,Phone
402669,301508,7,2025-12-27 01:34:02,COMPLETED,Priority,Phone
402670,301323,1,2025-12-27 01:59:00,COMPLETED,Routine,Phone
402671,300328,3,2025-12-27 03:01:24,COMPLETED,Priority,Phone
402672,300406,5,2025-12-27 04:56:52,COMPLETED,Routine,Phone
402673,301767,4,2025-12-27 11:57:59,COMPLETED,Routine,Phone
402674,301571,10,2025-12-27 13:57:07,COMPLETED,Routine,Phone
402675,301035,4,2025-12-27 20:33:29,OPEN,Routine,Phone
402676,301754,8,2025-12-27 21:48:46,COMPLETED,Priority,Phone
402677,300327,9,2025-12-27 22:22:22,COMPLETED,Priority,Phone
402678,301449,12,2025-12-27 23:14:33,CANCELLED,Priority,Web
402679,301451,11,2025-12-28 12:19:17,COMPLETED,Routine,Web
402680,301719,9,2025-12-29 03:45:05,COMPLETED,Routine,Phone
402681,301749,11,2025-12-29 03:54:51,COMPLETED,Routine,Technician
402682,301796,6,2025-12-29 05:08:51,OPEN,Routine,Web
402683,300689,10,2025-12-29 05:15:30,COMPLETED,Routine,Phone
402684,301128,12,2025-12-29 05:30:36,COMPLETED,Routine,Web
402685,300895,9,2025-12-29 08:06:28,COMPLETED,Priority,Web
402686,300310,1,2025-12-29 09:09:42,COMPLETED,Routine,Web
402687,300196,4,2025-12-29 10:26:50,COMPLETED,Priority,Mobile
402688,301693,8,2025-12-29 13:25:19,COMPLETED,Routine,Technician
402689,301636,12,2025-12-29 18:43:20,COMPLETED,Routine,Technician
402690,301129,1,2025-12-30 03:56:17,COMPLETED,Priority,Phone
402691,301092,4,2025-12-30 10:44:26,COMPLETED,Routine,Mobile
402692,300189,3,2025-12-30 16:35:23,COMPLETED,Routine,Phone
402693,301225,6,2025-12-30 23:43:28,COMPLETED,Emergency,Web
402694,301053,6,2025-12-31 01:24:24,CANCELLED,Routine,Phone
402695,301110,1,2025-12-31 03:14:08,COMPLETED,Priority,Phone
402696,301759,7,2025-12-31 06:17:06,COMPLETED,Routine,Phone
402697,300786,11,2025-12-31 06:20:29,COMPLETED,Priority,Web
402698,300015,1,2025-12-31 06:53:26,COMPLETED,Routine,Mobile
402699,300034,6,2025-12-31 07:44:40,COMPLETED,Priority,Technician
402700,300247,9,2025-12-31 10:57:18,COMPLETED,Priority,Mobile
402701,300822,1,2025-12-31 12:40:58,COMPLETED,Routine,Phone
402702,301435,11,2025-12-31 15:20:40,OPEN,Routine,Phone
402703,301055,7,2025-12-31 20:40:03,COMPLETED,Routine,Web
402704,301098,2,2025-12-31 22:30:55,COMPLETED,Priority,Web
402705,300157,4,2026-01-01 00:17:02,COMPLETED,Routine,Phone
402706,300304,7,2026-01-01 01:15:30,OPEN,Priority,Technician
402707,300047,6,2026-01-01 03:31:43,CANCELLED,Routine,Phone
402708,301353,3,2026-01-01 04:09:12,COMPLETED,Routine,Phone
402709,300889,1,2026-01-01 11:04:22,COMPLETED,Routine,Phone
402710,300155,1,2026-01-01 14:22:54,OPEN,Routine,Phone
402711,300427,12,2026-01-01 16:22:03,COMPLETED,Routine,Phone
402712,301748,5,2026-01-01 20:00:18,COMPLETED,Emergency,Mobile
402713,300444,1,2026-01-01 20:29:20,COMPLETED,Priority,Phone
402714,301163,9,2026-01-01 21:33:11,COMPLETED,Routine,Mobile
402715,300019,7,2026-01-01 23:55:39,COMPLETED,Routine,Web
402716,301625,3,2026-01-02 01:46:17,OPEN,Routine,Phone
402717,301247,10,2026-01-02 03:18:51,COMPLETED,Routine,Web
402718,301092,1,2026-01-02 06:46:48,COMPLETED,Routine,Mobile
402719,300170,7,2026-01-02 09:28:35,COMPLETED,Priority,Web
402720,301679,12,2026-01-02 10:21:17,COMPLETED,Routine,Phone
402721,300088,1,2026-01-02 11:50:45,OPEN,Routine,Phone
402722,300241,3,2026-01-02 12:01:29,COMPLETED,Routine,Phone
402723,301588,8,2026-01-02 12:45:11,COMPLETED,Routine,Web
402724,300222,2,2026-01-02 14:26:45,COMPLETED,Routine,Phone
402725,301062,3,2026-01-02 15:57:13,COMPLETED,Priority,Phone
402726,300775,10,2026-01-02 16:42:48,COMPLETED,Emergency,Phone
402727,300897,4,2026-01-02 19:31:58,COMPLETED,Routine,Phone
402728,300953,2,2026-01-02 22:16:34,COMPLETED,Priority,Phone
402729,301516,9,2026-01-02 22:55:08,COMPLETED,Priority,Mobile
402730,301112,11,2026-01-03 03:34:55,COMPLETED,Routine,Phone
402731,300364,11,2026-01-03 07:25:33,COMPLETED,Routine,Mobile
402732,301086,12,2026-01-03 07:45:12,COMPLETED,Priority,Phone
402733,300877,3,2026-01-03 07:45:24,CANCELLED,Routine,Phone
402734,300017,5,2026-01-03 09:30:46,COMPLETED,Routine,Phone
402735,301599,9,2026-01-03 12:34:50,COMPLETED,Routine,Mobile
402736,301374,4,2026-01-03 13:50:41,COMPLETED,Routine,Web
402737,301590,7,2026-01-03 19:30:42,COMPLETED,Routine,Technician
402738,300887,11,2026-01-03 19:37:11,COMPLETED,Emergency,Web
402739,301637,5,2026-01-03 20:39:49,COMPLETED,Routine,Phone
402740,301772,10,2026-01-03 22:12:28,COMPLETED,Routine,Web
402741,300648,8,2026-01-04 00:02:33,COMPLETED,Routine,Mobile
402742,300629,1,2026-01-04 05:18:11,COMPLETED,Routine,Phone
402743,301233,10,2026-01-04 07:14:12,COMPLETED,Routine,Mobile
402744,301177,5,2026-01-04 08:47:18,COMPLETED,Routine,Phone
402745,300302,4,2026-01-04 09:45:04,OPEN,Routine,Phone
402746,301390,11,2026-01-04 13:21:54,COMPLETED,Routine,Phone
402747,301136,9,2026-01-04 21:32:59,CANCELLED,Routine,Phone
402748,300806,7,2026-01-04 22:34:35,COMPLETED,Priority,Phone
402749,301200,1,2026-01-05 03:20:44,COMPLETED,Routine,Phone
402750,300384,2,2026-01-05 13:39:54,COMPLETED,Routine,Mobile
402751,301160,7,2026-01-05 16:43:08,COMPLETED,Routine,Phone
402752,300786,3,2026-01-05 17:05:40,CANCELLED,Routine,Phone
402753,301552,6,2026-01-05 19:19:33,OPEN,Routine,Mobile
402754,301714,12,2026-01-05 21:04:32,COMPLETED,Routine,Web
402755,300953,10,2026-01-06 05:47:09,COMPLETED,Routine,Web
402756,300158,2,2026-01-06 07:07:54,COMPLETED,Priority,Web
402757,301017,8,2026-01-06 10:22:51,COMPLETED,Routine,Phone
402758,300913,5,2026-01-06 16:46:45,COMPLETED,Routine,Phone
402759,300941,11,2026-01-06 17:41:05,COMPLETED,Routine,Web
402760,300511,1,2026-01-06 18:46:06,COMPLETED,Routine,Phone
402761,300421,10,2026-01-06 22:47:42,COMPLETED,Routine,Phone
402762,300273,11,2026-01-07 00:15:08,COMPLETED,Routine,Technician
402763,300149,3,2026-01-07 00:49:40,COMPLETED,Routine,Phone
402764,300351,6,2026-01-07 06:48:09,COMPLETED,Priority,Web
402765,300042,6,2026-01-07 15:04:40,COMPLETED,Priority,Phone
402766,301456,6,2026-01-07 15:09:55,OPEN,Routine,Phone
402767,300543,3,2026-01-08 01:48:13,COMPLETED,Emergency,Web
402768,300620,2,2026-01-08 04:46:45,COMPLETED,Routine,Phone
402769,300820,6,2026-01-08 16:44:09,COMPLETED,Routine,Web
402770,300751,7,2026-01-08 22:30:30,COMPLETED,Routine,Phone
402771,300481,10,2026-01-08 22:37:01,OPEN,Routine,Technician
402772,301377,10,2026-01-09 00:12:48,COMPLETED,Routine,Mobile
402773,301780,1,2026-01-09 05:45:35,COMPLETED,Routine,Mobile
402774,300587,9,2026-01-09 07:01:03,COMPLETED,Routine,Technician
402775,301482,1,2026-01-09 07:04:47,COMPLETED,Routine,Web
402776,300012,3,2026-01-09 09:29:31,COMPLETED,Priority,Phone
402777,300700,3,2026-01-09 10:06:02,COMPLETED,Routine,Phone
402778,300298,4,2026-01-09 11:27:11,COMPLETED,Priority,Mobile
402779,300856,3,2026-01-09 12:54:42,COMPLETED,Routine,Phone
402780,300996,6,2026-01-09 13:14:51,OPEN,Routine,Phone
402781,301488,3,2026-01-09 14:29:15,CANCELLED,Priority,Web
402782,300375,1,2026-01-09 16:41:20,COMPLETED,Routine,Web
402783,301221,8,2026-01-10 15:06:36,COMPLETED,Routine,Phone
402784,300749,8,2026-01-10 15:42:10,COMPLETED,Routine,Web
402785,300668,9,2026-01-11 02:00:22,OPEN,Priority,Mobile
402786,300760,9,2026-01-11 02:19:13,COMPLETED,Routine,Phone
402787,300542,2,2026-01-11 03:42:17,COMPLETED,Priority,Web
402788,301757,11,2026-01-11 07:26:13,COMPLETED,Priority,Web
402789,300551,8,2026-01-11 10:53:37,COMPLETED,Routine,Mobile
402790,300252,6,2026-01-11 12:40:19,COMPLETED,Routine,Web
402791,301497,6,2026-01-11 16:32:35,COMPLETED,Routine,Web
402792,301796,4,2026-01-11 23:01:01,COMPLETED,Routine,Phone
402793,301220,9,2026-01-11 23:05:12,COMPLETED,Priority,Web
402794,300627,9,2026-01-12 02:41:55,COMPLETED,Priority,Phone
402795,300422,11,2026-01-12 05:13:38,COMPLETED,Priority,Web
402796,300668,6,2026-01-12 09:06:49,COMPLETED,Priority,Phone
402797,300241,2,2026-01-12 09:45:12,COMPLETED,Routine,Phone
402798,301419,6,2026-01-12 09:54:40,COMPLETED,Routine,Phone
402799,300230,2,2026-01-12 12:11:30,COMPLETED,Routine,Mobile
402800,300227,4,2026-01-12 14:00:11,COMPLETED,Routine,Phone
402801,301232,10,2026-01-12 14:26:02,COMPLETED,Routine,Technician
402802,300261,7,2026-01-12 14:44:42,COMPLETED,Routine,Phone
402803,300247,5,2026-01-12 16:06:57,COMPLETED,Routine,Phone
402804,300203,1,2026-01-13 02:26:07,OPEN,Routine,Technician
402805,301520,11,2026-01-13 18:50:50,COMPLETED,Routine,Phone
402806,301590,5,2026-01-13 19:54:26,COMPLETED,Routine,Phone
402807,301446,6,2026-01-14 05:44:48,COMPLETED,Priority,Web
402808,300364,11,2026-01-14 06:49:53,COMPLETED,Routine,Mobile
402809,300071,3,2026-01-14 08:28:21,COMPLETED,Routine,Technician
402810,300594,3,2026-01-14 17:16:58,COMPLETED,Routine,Phone
402811,300657,7,2026-01-15 11:42:41,COMPLETED,Emergency,Mobile
402812,300637,3,2026-01-15 13:13:08,COMPLETED,Routine,Technician
402813,301474,3,2026-01-15 13:42:14,COMPLETED,Priority,Phone
402814,301233,1,2026-01-15 15:37:17,COMPLETED,Priority,Technician
402815,301249,10,2026-01-15 18:04:45,COMPLETED,Routine,Mobile
402816,300615,8,2026-01-15 23:11:23,COMPLETED,Routine,Phone
402817,301793,9,2026-01-16 00:56:00,COMPLETED,Priority,Web
402818,301026,5,2026-01-16 04:48:23,COMPLETED,Routine,Technician
402819,301467,7,2026-01-16 06:45:21,COMPLETED,Routine,Phone
402820,300115,6,2026-01-16 07:47:22,COMPLETED,Routine,Mobile
402821,300627,2,2026-01-16 07:53:09,COMPLETED,Routine,Web
402822,301666,3,2026-01-16 08:47:32,COMPLETED,Routine,Phone
402823,300678,1,2026-01-16 13:20:08,COMPLETED,Routine,Phone
402824,300674,9,2026-01-16 14:33:06,OPEN,Routine,Phone
402825,301735,2,2026-01-16 16:07:20,COMPLETED,Routine,Mobile
402826,300329,12,2026-01-17 03:55:18,COMPLETED,Routine,Web
402827,301332,4,2026-01-17 08:29:17,COMPLETED,Routine,Web
402828,300513,10,2026-01-17 17:02:39,COMPLETED,Routine,Phone
402829,300164,12,2026-01-17 18:52:48,COMPLETED,Routine,Phone
402830,300296,9,2026-01-18 00:00:06,COMPLETED,Routine,Phone
402831,300054,3,2026-01-18 03:16:20,CANCELLED,Routine,Mobile
402832,300568,10,2026-01-18 21:57:49,OPEN,Routine,Phone
402833,300927,9,2026-01-19 01:20:34,COMPLETED,Routine,Mobile
402834,301540,5,2026-01-19 05:13:47,OPEN,Priority,Phone
402835,300400,12,2026-01-19 19:58:47,CANCELLED,Routine,Mobile
402836,301682,12,2026-01-19 20:06:07,COMPLETED,Routine,Phone
402837,300064,7,2026-01-19 20:12:21,COMPLETED,Routine,Web
402838,300708,10,2026-01-20 00:06:00,COMPLETED,Priority,Web
402839,301250,9,2026-01-21 01:02:14,CANCELLED,Routine,Phone
402840,300248,9,2026-01-21 01:24:35,COMPLETED,Priority,Web
402841,301045,6,2026-01-21 01:54:39,OPEN,Routine,Mobile
402842,300401,6,2026-01-21 11:25:32,COMPLETED,Priority,Web
402843,300013,10,2026-01-21 18:03:31,COMPLETED,Routine,Mobile
402844,300637,9,2026-01-21 20:30:45,COMPLETED,Priority,Technician
402845,300352,10,2026-01-22 05:10:20,CANCELLED,Priority,Phone
402846,300699,9,2026-01-22 06:17:33,COMPLETED,Routine,Phone
402847,300705,12,2026-01-22 19:54:05,COMPLETED,Routine,Web
402848,300316,8,2026-01-22 21:16:10,COMPLETED,Routine,Phone
402849,300886,4,2026-01-23 00:42:47,CANCELLED,Routine,Web
402850,301300,6,2026-01-23 01:46:40,COMPLETED,Routine,Web
402851,300035,4,2026-01-23 09:31:17,COMPLETED,Routine,Phone
402852,301665,5,2026-01-23 12:21:52,COMPLETED,Routine,Web
402853,301280,2,2026-01-23 18:48:38,COMPLETED,Routine,Phone
402854,300635,11,2026-01-23 22:41:34,COMPLETED,Routine,Mobile
402855,300316,5,2026-01-24 02:50:36,COMPLETED,Routine,Technician
402856,300386,8,2026-01-24 07:26:40,COMPLETED,Routine,Phone
402857,301561,6,2026-01-24 08:54:12,OPEN,Routine,Phone
402858,301311,8,2026-01-24 16:39:18,COMPLETED,Routine,Mobile
402859,300540,8,2026-01-24 18:06:40,CANCELLED,Emergency,Phone
402860,301027,3,2026-01-24 18:59:05,COMPLETED,Routine,Phone
402861,300508,2,2026-01-24 20:00:21,COMPLETED,Priority,Phone
402862,300617,11,2026-01-24 20:45:54,COMPLETED,Routine,Mobile
402863,300137,10,2026-01-24 23:55:12,COMPLETED,Routine,Phone
402864,300360,6,2026-01-25 06:44:04,COMPLETED,Routine,Mobile
402865,301207,2,2026-01-25 07:40:58,COMPLETED,Routine,Phone
