invoice_id,work_order_id,invoice_date,labor_amount,parts_amount,invoice_total
603255,403906,2026-06-17,731.2,130.1,861.3
603256,403907,2026-06-23,109.53,839.41,948.94
603257,403908,2026-06-29,549.37,134.06,683.43
603258,403909,2026-06-25,525.71,190.02,715.73
603259,403910,2026-06-20,711.1,82.36,793.46
603260,403913,2026-06-28,704.55,698.45,1403.0
603261,403914,2026-06-18,405.73,633.25,1038.98
603262,403916,2026-06-26,148.75,882.19,1030.94
603263,403918,2026-06-19,270.53,498.69,769.22
603264,403919,2026-06-23,472.85,105.0,577.85
603265,403920,2026-06-28,262.91,761.04,1023.95
603266,403921,2026-06-21,446.12,1123.88,1570.0
603267,403923,2026-06-24,837.9,1131.04,1968.94
603268,403924,2026-06-20,319.74,304.65,624.39
603269,403925,2026-06-23,717.22,667.2,1384.42
603270,403926,2026-06-23,679.2,1167.21,1846.41
603271,403927,2026-06-25,781.12,369.36,1150.48
603272,403928,2026-06-26,121.06,132.38,253.44
603273,403929,2026-06-26,206.2,622.68,828.88
603274,403930,2026-06-30,344.2,766.37,1110.57
603275,403931,2026-07-01,732.67,627.76,1360.43
603276,403932,2026-06-21,708.61,456.69,1165.3
603277,403933,2026-06-25,838.71,212.76,1051.47
603278,403934,2026-07-02,566.33,1038.73,1605.06
603279,403935,2026-06-25,665.05,44.38,709.43
603280,403936,2026-06-27,114.93,792.59,907.52
603281,403937,2026-06-27,431.68,457.58,889.26
603282,403938,2026-07-05,676.65,809.05,1485.7
603283,403941,2026-07-02,295.13,339.82,634.95
603284,403942,2026-06-26,807.72,654.29,1462.01
603285,403943,2026-07-01,422.52,252.47,674.99
603286,403944,2026-07-02,609.56,842.23,1451.79
603287,403945,2026-06-25,751.55,343.81,1095.36
603288,403946,2026-06-28,317.7,783.02,1100.72
603289,403947,2026-06-25,710.24,245.88,956.12
603290,403948,2026-06-24,789.99,669.18,1459.17
603291,403950,2026-06-27,283.46,1176.66,1460.12
603292,403951,2026-06-25,730.66,1045.18,1775.84
603293,403953,2026-06-24,372.1,1.95,374.05
603294,403954,2026-06-26,660.11,157.88,817.99
603295,403955,2026-07-07,201.9,986.7,1188.6
603296,403956,2026-06-30,593.17,742.6,1335.77
603297,403957,2026-07-02,164.85,115.83,280.68
603298,403958,2026-06-29,759.6,688.4,1448.0
603299,403959,2026-06-27,337.51,118.99,456.5
603300,403960,2026-07-04,183.92,556.58,740.5
603301,403961,2026-07-07,251.33,1170.6,1421.93
603302,403963,2026-06-26,508.12,306.94,815.06
603303,403964,2026-07-09,124.14,957.16,1081.3
603304,403965,2026-06-29,444.45,549.75,994.2
603305,403966,2026-06-30,276.25,533.87,810.12
603306,403967,2026-07-05,791.0,1110.07,1901.07
603307,403968,2026-07-07,99.45,193.04,292.49
603308,403969,2026-06-27,762.26,961.01,1723.27
603309,403970,2026-07-01,649.86,865.92,1515.78
603310,403971,2026-07-09,650.01,322.29,972.3
603311,403972,2026-06-27,557.93,128.26,686.19
603312,403973,2026-07-03,483.31,27.08,510.39
603313,403975,2026-07-07,450.66,556.27,1006.93
603314,403976,2026-07-09,91.67,402.76,494.43
603315,403977,2026-07-09,296.66,736.74,1033.4
603316,403978,2026-07-02,344.09,232.73,576.82
603317,403979,2026-07-05,463.36,888.03,1351.39
603318,403982,2026-07-05,326.83,1173.65,1500.48
603319,403983,2026-06-29,707.67,1041.89,1749.56
603320,403984,2026-07-10,99.63,158.51,258.14
603321,403985,2026-07-06,123.37,88.15,211.52
603322,403986,2026-07-01,666.08,858.31,1524.39
603323,403987,2026-07-10,808.28,665.51,1473.79
603324,403988,2026-07-11,662.92,741.38,1404.3
603325,403990,2026-07-01,529.92,629.79,1159.71
603326,403991,2026-07-05,565.45,261.54,826.99
603327,403992,2026-07-04,111.62,735.56,847.18
603328,403993,2026-07-13,373.92,100.23,474.15
603329,403994,2026-07-02,269.36,815.0,1084.36
603330,403995,2026-07-02,455.8,281.33,737.13
603331,403996,2026-07-10,697.54,76.07,773.61
603332,403997,2026-07-05,379.34,572.27,951.61
603333,403998,2026-07-11,166.3,718.28,884.58
