payment_id,order_id,payment_timestamp,payment_method,payment_amount,payment_status
902423,502423,2025-12-02 23:30:34,Mastercard,2026.48,Paid
902424,502424,2025-12-03 03:08:36,Mastercard,340.3,Paid
902425,502425,2025-12-03 05:06:37,PayPal,2189.95,Paid
902426,502426,2025-12-03 08:43:30,Visa,2236.42,Paid
902427,502427,2025-12-03 10:14:31,Mastercard,1797.36,Paid
902428,502428,2025-12-03 13:40:05,Visa,442.83,Paid
902429,502429,2025-12-03 14:40:20,Amex,2211.31,Paid
902430,502430,2025-12-03 15:19:33,Mastercard,1086.66,Paid
902431,502431,2025-12-03 19:57:28,PayPal,1458.61,Paid
902432,502432,2025-12-04 01:37:00,Visa,2953.21,Paid
902433,502433,2025-12-04 02:53:34,Mastercard,2293.16,Paid
902434,502434,2025-12-04 02:05:24,Visa,856.56,Paid
902435,502435,2025-12-04 04:58:33,PayPal,898.88,Paid
902436,502436,2025-12-04 07:20:36,Visa,1856.93,Paid
902437,502437,2025-12-04 08:19:57,Visa,2295.61,Paid
902438,502438,2025-12-04 09:36:47,Mastercard,2126.02,Paid
902439,502439,2025-12-04 14:38:33,Mastercard,461.4,Paid
902440,502440,2025-12-04 15:27:00,Mastercard,1872.6,Paid
902441,502441,2025-12-04 16:27:08,Visa,1259.34,Paid
902442,502442,2025-12-04 15:37:10,Visa,4143.8,Paid
902443,502443,2025-12-04 19:56:10,PayPal,481.98,Paid
902444,502444,2025-12-04 22:31:45,Visa,958.76,Paid
902445,502445,2025-12-05 01:40:46,Visa,1204.41,Paid
902446,502446,2025-12-05 02:45:54,PayPal,1718.18,Paid
902447,502447,2025-12-05 02:23:48,PayPal,706.0,Paid
902448,502448,2025-12-05 11:45:57,Mastercard,374.9,Paid
902449,502449,2025-12-05 23:55:34,Visa,1484.36,Paid
902450,502450,2025-12-06 00:29:39,Amex,191.19,Paid
902451,502451,2025-12-06 02:06:33,PayPal,2867.6,Paid
902452,502452,2025-12-06 05:15:16,Mastercard,1017.58,Paid
902453,502453,2025-12-06 09:28:46,PayPal,176.08,Paid
902454,502454,2025-12-06 14:57:26,Mastercard,1059.24,Paid
902455,502455,2025-12-06 15:22:47,PayPal,2740.56,Paid
902456,502456,2025-12-06 14:58:58,PayPal,1862.91,Paid
902457,502457,2025-12-06 15:30:23,Visa,932.95,Paid
902458,502458,2025-12-06 23:27:21,PayPal,305.36,Paid
902459,502459,2025-12-07 00:19:21,Visa,2907.43,Paid
902460,502460,2025-12-07 10:30:57,Amex,277.9,Paid
902461,502461,2025-12-07 11:44:18,PayPal,3414.29,Refunded
902462,502462,2025-12-07 12:52:11,Visa,580.92,Paid
902463,502463,2025-12-07 16:54:06,Mastercard,3096.35,Paid
902464,502464,2025-12-07 21:48:16,Mastercard,555.36,Paid
902465,502465,2025-12-07 23:59:59,Amex,3437.95,Paid
902466,502466,2025-12-08 01:52:16,PayPal,1830.94,Paid
902467,502467,2025-12-08 03:44:37,PayPal,1329.79,Paid
902468,502468,2025-12-08 05:11:50,Mastercard,1926.95,Paid
902469,502469,2025-12-08 11:31:28,PayPal,1269.42,Paid
902470,502470,2025-12-08 20:58:48,PayPal,2203.92,Paid
902471,502471,2025-12-08 22:05:55,Visa,356.15,Refunded
902472,502472,2025-12-08 22:58:03,Visa,2071.92,Paid
902473,502473,2025-12-08 22:11:12,Mastercard,3515.12,Paid
902474,502474,2025-12-09 03:13:49,Visa,1395.64,Paid
902475,502475,2025-12-09 04:23:56,Mastercard,2930.18,Paid
902476,502476,2025-12-09 05:05:52,Mastercard,2221.55,Paid
902477,502477,2025-12-09 08:57:36,PayPal,1145.96,Paid
902478,502478,2025-12-09 10:10:57,Visa,574.35,Refunded
902479,502479,2025-12-09 10:48:24,Mastercard,76.85,Paid
902480,502480,2025-12-09 22:21:20,Mastercard,1522.08,Paid
902481,502481,2025-12-10 03:32:40,Mastercard,667.98,Paid
902482,502482,2025-12-10 05:50:01,Mastercard,1474.96,Paid
902483,502483,2025-12-10 06:46:08,Visa,208.62,Paid
902484,502484,2025-12-10 08:29:53,Visa,842.96,Paid
902485,502485,2025-12-10 14:21:17,Amex,1522.85,Paid
902486,502486,2025-12-10 17:25:50,Visa,768.66,Paid
902487,502487,2025-12-10 17:40:56,Amex,704.95,Paid
902488,502488,2025-12-10 22:04:51,Visa,3608.24,Paid
902489,502489,2025-12-11 02:33:13,Visa,2208.75,Paid
902490,502490,2025-12-11 03:26:21,Mastercard,2268.44,Paid
902491,502491,2025-12-11 05:11:27,PayPal,2182.82,Paid
902492,502492,2025-12-11 10:52:53,Visa,1917.75,Paid
902493,502493,2025-12-11 13:08:12,PayPal,704.01,Paid
902494,502494,2025-12-11 14:39:20,Visa,1835.73,Paid
902495,502495,2025-12-11 16:37:01,Visa,971.42,Paid
902496,502496,2025-12-11 16:19:46,Visa,2022.33,Paid
902497,502497,2025-12-11 18:50:05,Mastercard,257.88,Paid
902498,502498,2025-12-11 18:02:40,Visa,629.99,Paid
902499,502499,2025-12-11 23:44:53,PayPal,1361.13,Paid
902500,502500,2025-12-12 06:21:26,Amex,1265.0,Paid
902501,502501,2025-12-12 09:11:59,Mastercard,777.78,Paid
902502,502502,2025-12-12 09:35:30,Visa,266.33,Paid
902503,502503,2025-12-12 10:50:55,Mastercard,883.06,Paid
902504,502504,2025-12-12 12:53:16,Visa,2647.35,Paid
902505,502505,2025-12-12 14:52:11,Visa,1138.63,Paid
902506,502506,2025-12-12 20:28:53,Visa,1038.36,Paid
902507,502507,2025-12-13 01:07:52,PayPal,1264.04,Paid
902508,502508,2025-12-13 01:54:00,Amex,2668.95,Paid
902509,502509,2025-12-13 04:09:59,Mastercard,658.47,Paid
902510,502510,2025-12-13 18:57:11,Visa,2909.81,Paid
902511,502511,2025-12-13 21:52:36,Visa,2614.01,Paid
902512,502512,2025-12-14 02:30:20,Visa,644.72,Paid
902513,502513,2025-12-14 06:34:34,Visa,126.41,Refunded
902514,502514,2025-12-14 09:02:01,Mastercard,1002.69,Paid
902515,502515,2025-12-14 08:15:40,Visa,1420.2,Paid
902516,502516,2025-12-14 12:23:38,Mastercard,528.49,Paid
902517,502517,2025-12-14 14:30:27,PayPal,1192.45,Paid
902518,502518,2025-12-14 17:04:43,Mastercard,2423.31,Paid
902519,502519,2025-12-15 01:15:45,PayPal,1414.09,Paid
902520,502520,2025-12-15 03:41:37,Amex,3350.35,Paid
902521,502521,2025-12-15 07:33:32,PayPal,1302.99,Paid
902522,502522,2025-12-15 13:13:01,Visa,1100.6,Paid
902523,502523,2025-12-15 14:38:20,Mastercard,744.72,Paid
902524,502524,2025-12-15 14:14:32,Visa,2050.56,Paid
902525,502525,2025-12-15 18:32:16,Visa,236.55,Paid
902526,502526,2025-12-15 19:36:08,PayPal,1331.7,Paid
902527,502527,2025-12-15 22:52:00,Mastercard,2482.92,Paid
902528,502528,2025-12-16 01:31:05,Amex,93.68,Paid
902529,502529,2025-12-16 02:58:54,Mastercard,3083.33,Paid
902530,502530,2025-12-16 04:15:49,PayPal,1435.24,Paid
902531,502531,2025-12-16 12:18:43,Visa,835.6,Paid
902532,502532,2025-12-16 13:28:13,Mastercard,200.74,Paid
902533,502533,2025-12-16 13:10:48,Visa,1986.63,Paid
902534,502534,2025-12-16 15:13:39,Mastercard,1330.1,Paid
902535,502535,2025-12-16 14:49:25,Mastercard,809.07,Paid
902536,502536,2025-12-16 15:43:23,Visa,1010.76,Paid
902537,502537,2025-12-16 22:47:38,Visa,2599.64,Paid
902538,502538,2025-12-16 22:54:25,Visa,830.1,Paid
902539,502539,2025-12-17 03:35:07,Visa,2197.11,Paid
902540,502540,2025-12-17 05:35:25,Mastercard,3877.74,Paid
902541,502541,2025-12-17 05:41:01,Visa,1879.28,Paid
902542,502542,2025-12-17 11:06:30,Visa,3974.62,Paid
902543,502543,2025-12-17 10:53:39,Visa,2090.2,Paid
902544,502544,2025-12-17 13:17:39,Visa,1289.04,Refunded
902545,502545,2025-12-17 16:56:53,Mastercard,1894.81,Paid
902546,502546,2025-12-17 22:38:18,Mastercard,516.18,Paid
902547,502547,2025-12-18 00:54:10,PayPal,109.6,Paid
902548,502548,2025-12-18 07:09:41,Mastercard,1368.32,Paid
902549,502549,2025-12-18 07:07:52,Mastercard,1016.91,Paid
902550,502550,2025-12-18 09:46:20,Mastercard,2317.63,Paid
902551,502551,2025-12-18 09:33:57,Visa,374.93,Paid
902552,502552,2025-12-18 13:21:21,Mastercard,1475.72,Paid
902553,502553,2025-12-18 13:36:26,Mastercard,1534.12,Paid
902554,502554,2025-12-19 09:29:29,PayPal,2850.8,Paid
902555,502555,2025-12-19 13:08:53,Visa,420.64,Paid
902556,502556,2025-12-19 14:59:13,PayPal,1921.02,Paid
902557,502557,2025-12-19 16:34:36,Visa,1470.53,Paid
902558,502558,2025-12-19 21:14:58,Amex,1104.73,Paid
902559,502559,2025-12-19 20:33:56,PayPal,1322.6,Paid
902560,502560,2025-12-19 22:18:43,PayPal,709.65,Paid
902561,502561,2025-12-19 22:34:03,Mastercard,346.82,Paid
902562,502562,2025-12-19 23:59:38,Visa,2104.39,Paid
902563,502563,2025-12-20 06:02:46,PayPal,54.28,Paid
902564,502564,2025-12-20 09:19:32,Visa,2212.23,Paid
902565,502565,2025-12-20 09:22:22,Visa,708.26,Paid
902566,502566,2025-12-20 09:37:46,PayPal,1443.9,Paid
902567,502567,2025-12-20 18:05:04,PayPal,446.87,Paid
902568,502568,2025-12-20 18:11:04,Visa,3259.4,Paid
902569,502569,2025-12-20 19:43:41,Mastercard,1055.8,Paid
902570,502570,2025-12-20 21:32:26,Visa,1068.45,Paid
902571,502571,2025-12-21 03:29:36,Amex,3272.61,Paid
902572,502572,2025-12-21 17:43:04,Visa,3198.68,Paid
902573,502573,2025-12-21 23:23:59,Mastercard,988.85,Paid
902574,502574,2025-12-22 07:33:20,Mastercard,2025.6,Paid
902575,502575,2025-12-22 10:55:51,Amex,703.4,Paid
902576,502576,2025-12-22 14:50:16,Mastercard,517.2,Paid
902577,502577,2025-12-22 16:05:22,Mastercard,945.67,Paid
902578,502578,2025-12-22 15:12:47,PayPal,246.61,Paid
902579,502579,2025-12-22 18:20:50,Visa,1572.48,Paid
902580,502580,2025-12-22 19:13:12,Visa,2268.21,Paid
902581,502581,2025-12-23 09:30:02,Visa,1978.01,Paid
902582,502582,2025-12-23 12:51:34,Mastercard,690.15,Paid
902583,502583,2025-12-23 12:00:33,PayPal,1558.18,Paid
902584,502584,2025-12-23 14:01:57,Visa,1967.68,Paid
902585,502585,2025-12-23 18:48:42,Visa,1361.94,Paid
902586,502586,2025-12-24 01:01:21,PayPal,896.78,Paid
902587,502587,2025-12-24 08:56:40,Mastercard,647.62,Paid
902588,502588,2025-12-24 20:09:03,Mastercard,2339.09,Paid
902589,502589,2025-12-24 21:18:40,Mastercard,2196.03,Paid
902590,502590,2025-12-24 21:40:58,Visa,1669.3,Paid
902591,502591,2025-12-24 23:52:00,Mastercard,137.41,Paid
902592,502592,2025-12-25 02:57:40,Mastercard,1452.34,Paid
902593,502593,2025-12-25 21:32:40,Visa,263.22,Paid
902594,502594,2025-12-25 22:16:23,PayPal,1983.6,Paid
902595,502595,2025-12-26 00:16:15,Visa,749.44,Paid
902596,502596,2025-12-26 02:56:59,Visa,153.7,Paid
902597,502597,2025-12-26 13:30:56,Visa,1102.34,Paid
902598,502598,2025-12-26 15:09:48,Mastercard,1361.75,Paid
902599,502599,2025-12-26 22:04:51,Mastercard,191.9,Paid
902600,502600,2025-12-26 21:51:14,Mastercard,1813.36,Paid
902601,502601,2025-12-27 01:25:25,Mastercard,1002.38,Paid
902602,502602,2025-12-27 11:00:06,PayPal,835.43,Paid
902603,502603,2025-12-27 15:17:12,Visa,1954.57,Refunded
902604,502604,2025-12-27 14:43:37,Mastercard,510.48,Paid
902605,502605,2025-12-27 17:43:33,Mastercard,1744.17,Paid
902606,502606,2025-12-27 22:18:44,Visa,1312.58,Paid
902607,502607,2025-12-27 21:41:21,Visa,1083.56,Paid
902608,502608,2025-12-28 00:41:23,Mastercard,1447.7,Paid
902609,502609,2025-12-28 02:31:20,Visa,1041.27,Paid
902610,502610,2025-12-28 02:10:19,Visa,2856.02,Paid
902611,502611,2025-12-28 02:37:58,PayPal,2778.76,Paid
902612,502612,2025-12-28 02:43:41,Mastercard,665.96,Paid
902613,502613,2025-12-28 04:09:36,PayPal,61.09,Paid
902614,502614,2025-12-28 14:30:15,Visa,1164.59,Paid
902615,502615,2025-12-28 15:10:41,Amex,1665.07,Paid
902616,502616,2025-12-28 15:49:59,Visa,1881.08,Paid
902617,502617,2025-12-28 19:41:50,Mastercard,1951.0,Paid
902618,502618,2025-12-28 21:45:29,Mastercard,845.82,Paid
902619,502619,2025-12-29 05:28:14,Amex,2057.04,Paid
902620,502620,2025-12-29 05:55:55,PayPal,762.78,Paid
902621,502621,2025-12-29 05:55:25,Visa,2949.85,Paid
902622,502622,2025-12-29 07:02:53,Mastercard,1236.19,Paid
902623,502623,2025-12-29 07:34:14,Mastercard,1046.48,Paid
902624,502624,2025-12-29 12:15:09,PayPal,888.92,Paid
902625,502625,2025-12-29 23:55:28,Mastercard,1974.29,Paid
902626,502626,2025-12-30 02:04:42,Visa,972.14,Paid
902627,502627,2025-12-30 02:11:30,Visa,1303.02,Paid
902628,502628,2025-12-30 02:13:59,Visa,1243.52,Paid
902629,502629,2025-12-30 03:04:40,Visa,4091.62,Paid
902630,502630,2025-12-30 03:28:23,Mastercard,1525.62,Paid
902631,502631,2025-12-30 15:06:03,Visa,1127.14,Paid
902632,502632,2025-12-30 19:33:55,PayPal,1993.04,Paid
902633,502633,2025-12-30 22:02:50,Visa,1327.56,Paid
902634,502634,2025-12-30 23:09:34,Visa,3631.0,Paid
902635,502635,2025-12-31 05:01:55,Visa,1487.01,Paid
902636,502636,2025-12-31 08:47:33,Mastercard,1154.47,Paid
902637,502637,2025-12-31 12:29:03,Amex,2606.19,Paid
902638,502638,2025-12-31 16:34:02,Visa,2596.63,Paid
902639,502639,2025-12-31 21:47:36,PayPal,1021.47,Paid
902640,502640,2026-01-01 02:52:11,PayPal,794.46,Paid
902641,502641,2026-01-01 04:51:51,Mastercard,1258.12,Paid
902642,502642,2026-01-01 06:24:11,PayPal,1167.52,Paid
902643,502643,2026-01-01 14:31:12,Mastercard,1075.86,Paid
902644,502644,2026-01-01 15:37:37,Mastercard,665.96,Paid
902645,502645,2026-01-01 18:14:05,Amex,418.18,Paid
902646,502646,2026-01-01 22:48:52,Mastercard,1124.7,Paid
902647,502647,2026-01-01 21:50:40,Mastercard,2173.63,Paid
902648,502648,2026-01-01 22:45:57,Mastercard,2799.63,Paid
902649,502649,2026-01-02 00:13:09,Visa,1353.2,Paid
902650,502650,2026-01-02 04:17:09,PayPal,545.75,Paid
902651,502651,2026-01-02 10:23:10,Visa,2672.28,Paid
902652,502652,2026-01-02 11:56:05,PayPal,408.96,Paid
902653,502653,2026-01-02 21:03:00,Visa,515.32,Paid
902654,502654,2026-01-02 21:05:29,Mastercard,1967.99,Paid
902655,502655,2026-01-03 05:34:05,Visa,1249.48,Paid
902656,502656,2026-01-03 11:02:39,Visa,1290.3,Paid
902657,502657,2026-01-03 12:59:48,Mastercard,1828.81,Paid
902658,502658,2026-01-03 19:00:41,Visa,808.22,Paid
902659,502659,2026-01-03 20:48:34,Visa,166.58,Paid
902660,502660,2026-01-03 21:41:30,Visa,1293.01,Paid
902661,502661,2026-01-03 20:51:02,PayPal,536.34,Paid
902662,502662,2026-01-04 01:57:38,Mastercard,1237.2,Paid
902663,502663,2026-01-04 04:15:18,Mastercard,691.11,Paid
902664,502664,2026-01-04 08:15:12,Visa,1917.77,Paid
902665,502665,2026-01-04 18:14:02,Mastercard,1979.89,Paid
902666,502666,2026-01-04 23:07:27,Visa,506.55,Paid
902667,502667,2026-01-05 04:31:40,Visa,1338.41,Paid
902668,502668,2026-01-05 08:53:27,Visa,2124.5,Paid
902669,502669,2026-01-05 11:40:04,Mastercard,1908.63,Paid
902670,502670,2026-01-05 12:54:53,Visa,2030.72,Paid
902671,502671,2026-01-05 13:32:06,Mastercard,2318.26,Paid
902672,502672,2026-01-05 13:41:36,Visa,512.28,Paid
902673,502673,2026-01-05 17:30:39,PayPal,1064.03,Paid
902674,502674,2026-01-05 20:51:23,Mastercard,1225.82,Paid
902675,502675,2026-01-05 21:21:27,Visa,2229.88,Paid
902676,502676,2026-01-06 01:43:26,Visa,1055.71,Paid
902677,502677,2026-01-06 03:55:11,Visa,199.05,Paid
902678,502678,2026-01-06 08:20:40,Visa,1968.35,Paid
902679,502679,2026-01-06 13:35:02,Visa,1942.43,Paid
902680,502680,2026-01-06 17:53:21,PayPal,219.2,Paid
902681,502681,2026-01-06 21:41:23,Visa,2401.84,Paid
902682,502682,2026-01-06 22:47:25,Mastercard,535.64,Paid
902683,502683,2026-01-07 01:25:40,Mastercard,1488.2,Paid
902684,502684,2026-01-07 02:07:38,Visa,880.4,Paid
902685,502685,2026-01-07 02:41:59,Visa,3098.67,Paid
902686,502686,2026-01-07 04:02:33,Visa,2139.91,Paid
902687,502687,2026-01-07 05:23:45,Mastercard,2645.9,Paid
902688,502688,2026-01-07 05:04:15,Visa,741.53,Paid
902689,502689,2026-01-07 10:05:34,Mastercard,845.04,Paid
902690,502690,2026-01-07 11:55:06,PayPal,1301.42,Paid
902691,502691,2026-01-07 21:30:33,Mastercard,1349.52,Paid
902692,502692,2026-01-07 22:14:19,Mastercard,1729.76,Paid
902693,502693,2026-01-08 02:48:09,Mastercard,1291.46,Paid
902694,502694,2026-01-08 03:07:11,Mastercard,2625.7,Paid
902695,502695,2026-01-08 03:59:19,Visa,318.9,Paid
902696,502696,2026-01-08 05:05:46,Mastercard,2549.98,Paid
902697,502697,2026-01-08 12:55:16,Visa,1033.18,Paid
902698,502698,2026-01-08 15:24:08,Mastercard,741.29,Paid
902699,502699,2026-01-08 17:50:24,Mastercard,921.84,Paid
902700,502700,2026-01-08 20:10:49,Mastercard,1964.28,Paid
902701,502701,2026-01-08 19:52:46,PayPal,1124.43,Paid
902702,502702,2026-01-08 23:37:47,PayPal,740.28,Paid
902703,502703,2026-01-09 01:22:47,Visa,1756.34,Paid
902704,502704,2026-01-09 02:00:10,Visa,605.97,Refunded
902705,502705,2026-01-09 06:25:49,Mastercard,738.79,Paid
902706,502706,2026-01-09 08:12:31,Mastercard,1867.04,Paid
902707,502707,2026-01-09 10:56:37,Mastercard,2052.14,Paid
902708,502708,2026-01-09 12:28:30,Mastercard,759.1,Paid
902709,502709,2026-01-09 16:29:50,Visa,2143.33,Paid
902710,502710,2026-01-09 17:02:22,Mastercard,1702.91,Paid
902711,502711,2026-01-09 17:15:16,Mastercard,435.15,Paid
902712,502712,2026-01-09 18:52:24,Visa,757.27,Paid
902713,502713,2026-01-09 19:43:43,Amex,781.76,Paid
902714,502714,2026-01-09 23:13:40,PayPal,821.16,Paid
902715,502715,2026-01-10 07:14:41,Visa,178.77,Paid
902716,502716,2026-01-10 11:21:55,Amex,2793.46,Paid
902717,502717,2026-01-10 11:54:36,Visa,821.16,Paid
902718,502718,2026-01-10 16:16:56,Visa,535.3,Paid
902719,502719,2026-01-10 18:41:07,PayPal,1889.8,Paid
902720,502720,2026-01-10 20:37:17,Visa,709.08,Paid
902721,502721,2026-01-10 22:48:38,Visa,547.59,Paid
902722,502722,2026-01-10 23:31:34,PayPal,2779.67,Paid
902723,502723,2026-01-11 02:37:31,Visa,230.68,Paid
902724,502724,2026-01-11 06:53:59,Visa,349.44,Paid
902725,502725,2026-01-11 07:25:38,Visa,309.83,Paid
902726,502726,2026-01-11 08:00:11,PayPal,868.79,Paid
902727,502727,2026-01-11 12:41:37,Visa,273.15,Paid
902728,502728,2026-01-11 14:50:43,PayPal,939.16,Paid
902729,502729,2026-01-12 03:11:05,Visa,1015.76,Paid
902730,502730,2026-01-12 06:58:53,Mastercard,1750.28,Paid
902731,502731,2026-01-12 08:21:10,Mastercard,858.74,Paid
902732,502732,2026-01-12 08:50:59,Mastercard,1427.2,Paid
902733,502733,2026-01-12 14:42:10,Visa,988.28,Paid
902734,502734,2026-01-12 15:15:48,Visa,1491.08,Paid
902735,502735,2026-01-12 15:01:57,PayPal,2137.69,Paid
902736,502736,2026-01-12 16:59:01,Mastercard,1347.39,Paid
902737,502737,2026-01-12 21:50:04,Visa,1266.8,Paid
902738,502738,2026-01-13 06:11:12,Mastercard,3072.52,Paid
902739,502739,2026-01-13 13:47:06,Visa,639.48,Paid
902740,502740,2026-01-13 18:05:36,PayPal,109.6,Paid
902741,502741,2026-01-14 04:21:30,Visa,547.26,Paid
902742,502742,2026-01-14 06:57:14,Visa,1245.04,Paid
902743,502743,2026-01-14 06:58:42,Visa,486.88,Paid
902744,502744,2026-01-14 10:01:14,Visa,2421.85,Paid
902745,502745,2026-01-14 20:59:45,Mastercard,1917.21,Paid
902746,502746,2026-01-14 21:29:44,Visa,2140.44,Paid
902747,502747,2026-01-14 21:54:03,Visa,2050.48,Paid
902748,502748,2026-01-14 23:49:24,Visa,2611.46,Paid
902749,502749,2026-01-14 22:49:43,Visa,383.21,Refunded
902750,502750,2026-01-15 04:34:33,Mastercard,1387.58,Paid
902751,502751,2026-01-15 07:11:45,PayPal,2149.07,Paid
902752,502752,2026-01-15 08:08:22,Visa,2483.52,Refunded
902753,502753,2026-01-15 10:27:14,Mastercard,3386.68,Paid
902754,502754,2026-01-15 10:20:31,Visa,2352.65,Paid
902755,502755,2026-01-15 12:04:31,PayPal,67.88,Paid
902756,502756,2026-01-15 20:20:57,Visa,595.83,Paid
902757,502757,2026-01-16 03:01:19,PayPal,193.47,Paid
902758,502758,2026-01-16 08:45:19,PayPal,641.76,Paid
902759,502759,2026-01-16 09:16:27,Visa,3045.56,Paid
902760,502760,2026-01-16 08:52:40,PayPal,1253.38,Paid
902761,502761,2026-01-16 11:12:05,Visa,3150.64,Paid
902762,502762,2026-01-16 13:09:01,Mastercard,1222.74,Paid
902763,502763,2026-01-16 14:08:12,Mastercard,1131.47,Paid
902764,502764,2026-01-16 18:34:57,Visa,1208.86,Paid
902765,502765,2026-01-16 17:36:53,Visa,1967.89,Paid
902766,502766,2026-01-16 18:40:14,Amex,652.96,Paid
902767,502767,2026-01-17 02:26:03,Amex,2617.28,Paid
902768,502768,2026-01-17 00:50:34,PayPal,1507.18,Paid
902769,502769,2026-01-17 05:24:59,PayPal,2696.65,Refunded
902770,502770,2026-01-17 06:13:36,Mastercard,1323.58,Paid
902771,502771,2026-01-17 10:00:24,Mastercard,933.79,Paid
902772,502772,2026-01-17 18:11:49,Visa,1605.0,Paid
902773,502773,2026-01-17 17:54:11,Visa,89.0,Paid
902774,502774,2026-01-17 19:10:57,Visa,1226.49,Paid
902775,502775,2026-01-18 00:16:36,Mastercard,536.16,Paid
902776,502776,2026-01-18 07:02:10,Visa,918.61,Paid
902777,502777,2026-01-18 10:46:15,PayPal,1636.6,Paid
902778,502778,2026-01-18 18:03:10,Visa,752.85,Refunded
902779,502779,2026-01-18 18:33:56,PayPal,744.0,Paid
902780,502780,2026-01-19 02:32:03,Visa,2860.37,Paid
902781,502781,2026-01-19 09:36:00,Mastercard,2110.62,Paid
902782,502782,2026-01-19 11:36:43,Visa,158.17,Paid
902783,502783,2026-01-19 12:11:09,PayPal,2997.04,Paid
902784,502784,2026-01-19 18:43:55,Visa,135.76,Paid
902785,502785,2026-01-20 06:04:15,Mastercard,996.74,Paid
902786,502786,2026-01-20 11:50:14,Mastercard,878.56,Paid
902787,502787,2026-01-20 13:18:58,Mastercard,2990.51,Paid
902788,502788,2026-01-21 05:51:51,Mastercard,2171.32,Paid
902789,502789,2026-01-21 10:07:27,Amex,1718.38,Paid
902790,502790,2026-01-21 10:06:27,Mastercard,741.28,Paid
902791,502791,2026-01-21 10:48:33,Mastercard,1050.36,Paid
902792,502792,2026-01-21 10:53:46,Amex,1218.93,Paid
902793,502793,2026-01-21 14:07:28,Visa,3448.88,Paid
902794,502794,2026-01-21 17:26:54,Visa,1864.08,Paid
902795,502795,2026-01-21 19:01:06,Visa,2765.79,Paid
902796,502796,2026-01-22 02:52:22,PayPal,1825.27,Refunded
902797,502797,2026-01-22 03:53:43,Mastercard,1504.82,Refunded
902798,502798,2026-01-22 05:54:45,Visa,931.76,Paid
902799,502799,2026-01-22 09:10:06,Visa,1189.32,Paid
902800,502800,2026-01-22 13:20:55,Visa,2504.31,Paid
902801,502801,2026-01-22 22:57:26,Visa,479.91,Paid
902802,502802,2026-01-23 00:43:39,Visa,2964.6,Paid
902803,502803,2026-01-22 23:41:54,PayPal,2649.81,Paid
902804,502804,2026-01-23 03:18:01,Visa,2258.91,Paid
902805,502805,2026-01-23 05:58:03,Visa,1175.94,Paid
902806,502806,2026-01-23 12:49:49,PayPal,108.56,Paid
902807,502807,2026-01-24 01:04:51,Visa,1523.77,Refunded
902808,502808,2026-01-24 04:07:05,Mastercard,1408.34,Paid
902809,502809,2026-01-24 04:21:32,Visa,636.0,Paid
902810,502810,2026-01-24 08:04:07,Visa,1595.73,Paid
902811,502811,2026-01-24 09:31:49,Visa,2764.15,Paid
902812,502812,2026-01-24 10:53:44,PayPal,1334.62,Paid
902813,502813,2026-01-24 11:02:49,Visa,1211.11,Paid
902814,502814,2026-01-24 15:47:23,Visa,730.27,Paid
902815,502815,2026-01-24 17:57:56,Amex,2729.65,Paid
902816,502816,2026-01-24 18:15:16,Visa,1136.74,Paid
902817,502817,2026-01-24 19:32:17,Visa,576.56,Paid
902818,502818,2026-01-25 07:41:38,Mastercard,3037.3,Paid
902819,502819,2026-01-25 18:20:24,Mastercard,606.57,Paid
902820,502820,2026-01-25 19:24:36,PayPal,821.16,Paid
902821,502821,2026-01-25 18:55:24,PayPal,1909.68,Paid
902822,502822,2026-01-25 22:22:39,Visa,2788.65,Paid
902823,502823,2026-01-26 02:23:30,Amex,1982.99,Paid
902824,502824,2026-01-26 05:12:35,Visa,1221.36,Paid
902825,502825,2026-01-26 05:31:51,Mastercard,1521.0,Paid
902826,502826,2026-01-26 09:08:32,PayPal,692.63,Paid
902827,502827,2026-01-26 12:06:10,Visa,263.22,Paid
